agency_cd,site_no,datetime,135389_00060_00003,135389_00060_00003_cd
USGS,08110100,2000-01-01,0.29,A
USGS,08110100,2000-01-02,0.29,A
USGS,08110100,2000-01-03,0.29,A
USGS,08110100,2000-01-04,0.26,A
USGS,08110100,2000-01-05,0.30,A
USGS,08110100,2000-01-06,0.26,A
USGS,08110100,2000-01-07,5.40,A
USGS,08110100,2000-01-08,23.0,A
USGS,08110100,2000-01-09,17.0,A
USGS,08110100,2000-01-10,6.20,A
USGS,08110100,2000-01-11,3.00,A
USGS,08110100,2000-01-12,1.70,A
USGS,08110100,2000-01-13,0.95,A
USGS,08110100,2000-01-14,0.70,A
USGS,08110100,2000-01-15,0.58,A
USGS,08110100,2000-01-16,0.59,A
USGS,08110100,2000-01-17,0.54,A
USGS,08110100,2000-01-18,0.53,A
USGS,08110100,2000-01-19,0.50,A
USGS,08110100,2000-01-20,0.49,A
USGS,08110100,2000-01-21,0.45,A
USGS,08110100,2000-01-22,0.46,A
USGS,08110100,2000-01-23,0.50,A
USGS,08110100,2000-01-24,0.42,A
USGS,08110100,2000-01-25,0.36,A
USGS,08110100,2000-01-26,0.32,A
USGS,08110100,2000-01-27,0.60,A
USGS,08110100,2000-01-28,0.77,A
USGS,08110100,2000-01-29,0.88,A
USGS,08110100,2000-01-30,1.60,A
USGS,08110100,2000-01-31,1.60,A
USGS,08110100,2000-02-01,1.10,A
USGS,08110100,2000-02-02,0.92,A
USGS,08110100,2000-02-03,0.73,A
USGS,08110100,2000-02-04,0.55,A
USGS,08110100,2000-02-05,0.47,A
USGS,08110100,2000-02-06,0.40,A
USGS,08110100,2000-02-07,0.46,A
USGS,08110100,2000-02-08,0.45,A
USGS,08110100,2000-02-09,0.55,A
USGS,08110100,2000-02-10,0.54,A
USGS,08110100,2000-02-11,0.54,A
USGS,08110100,2000-02-12,0.57,A
USGS,08110100,2000-02-13,0.57,A
USGS,08110100,2000-02-14,0.56,A
USGS,08110100,2000-02-15,0.61,A
USGS,08110100,2000-02-16,1.10,A
USGS,08110100,2000-02-17,1.20,A
USGS,08110100,2000-02-18,1.10,A
USGS,08110100,2000-02-19,0.92,A
USGS,08110100,2000-02-20,1.10,A
USGS,08110100,2000-02-21,0.88,A
USGS,08110100,2000-02-22,1.00,A
USGS,08110100,2000-02-23,1.20,A
USGS,08110100,2000-02-24,1.60,A
USGS,08110100,2000-02-25,2.10,A
USGS,08110100,2000-02-26,2.20,A
USGS,08110100,2000-02-27,1.50,A
USGS,08110100,2000-02-28,1.10,A
USGS,08110100,2000-02-29,0.98,A
USGS,08110100,2000-03-01,1.20,A
USGS,08110100,2000-03-02,1.40,A
USGS,08110100,2000-03-03,1.10,A
USGS,08110100,2000-03-04,0.70,A
USGS,08110100,2000-03-05,0.60,A
USGS,08110100,2000-03-06,0.68,A
USGS,08110100,2000-03-07,0.53,A
USGS,08110100,2000-03-08,0.52,A
USGS,08110100,2000-03-09,0.46,A
USGS,08110100,2000-03-10,10.0,A
USGS,08110100,2000-03-11,474,A
USGS,08110100,2000-03-12,55.0,A
USGS,08110100,2000-03-13,15.0,A
USGS,08110100,2000-03-14,11.0,A
USGS,08110100,2000-03-15,17.0,A
USGS,08110100,2000-03-16,26.0,A
USGS,08110100,2000-03-17,318,A
USGS,08110100,2000-03-18,482,A
USGS,08110100,2000-03-19,67.0,A
USGS,08110100,2000-03-20,26.0,A
USGS,08110100,2000-03-21,13.0,A
USGS,08110100,2000-03-22,13.0,A
USGS,08110100,2000-03-23,9.30,A
USGS,08110100,2000-03-24,7.20,A
USGS,08110100,2000-03-25,8.30,A
USGS,08110100,2000-03-26,7.10,A
USGS,08110100,2000-03-27,8.50,A
USGS,08110100,2000-03-28,8.00,A
USGS,08110100,2000-03-29,5.90,A
USGS,08110100,2000-03-30,4.30,A
USGS,08110100,2000-03-31,2.80,A
USGS,08110100,2000-04-01,3.00,A
USGS,08110100,2000-04-02,3.80,A
USGS,08110100,2000-04-03,74.0,A
USGS,08110100,2000-04-04,134,A
USGS,08110100,2000-04-05,39.0,A
USGS,08110100,2000-04-06,16.0,A
USGS,08110100,2000-04-07,9.20,A
USGS,08110100,2000-04-08,7.60,A
USGS,08110100,2000-04-09,4.30,A
USGS,08110100,2000-04-10,3.10,A
USGS,08110100,2000-04-11,2.20,A
USGS,08110100,2000-04-12,25.0,A
USGS,08110100,2000-04-13,62.0,A
USGS,08110100,2000-04-14,39.0,A
USGS,08110100,2000-04-15,16.0,A
USGS,08110100,2000-04-16,7.00,A
USGS,08110100,2000-04-17,4.00,A
USGS,08110100,2000-04-18,2.80,A
USGS,08110100,2000-04-19,1.90,A
USGS,08110100,2000-04-20,1.30,A
USGS,08110100,2000-04-21,0.88,A
USGS,08110100,2000-04-22,0.70,A
USGS,08110100,2000-04-23,0.50,A
USGS,08110100,2000-04-24,0.43,A
USGS,08110100,2000-04-25,0.40,A
USGS,08110100,2000-04-26,0.31,A
USGS,08110100,2000-04-27,0.26,A
USGS,08110100,2000-04-28,0.19,A
USGS,08110100,2000-04-29,0.18,A
USGS,08110100,2000-04-30,0.15,A
USGS,08110100,2000-05-01,31.0,A
USGS,08110100,2000-05-02,486,A
USGS,08110100,2000-05-03,712,A
USGS,08110100,2000-05-04,638,A
USGS,08110100,2000-05-05,572,A
USGS,08110100,2000-05-06,152,A
USGS,08110100,2000-05-07,59.0,A
USGS,08110100,2000-05-08,28.0,A
USGS,08110100,2000-05-09,23.0,A
USGS,08110100,2000-05-10,21.0,A
USGS,08110100,2000-05-11,32.0,A
USGS,08110100,2000-05-12,33.0,A
USGS,08110100,2000-05-13,21.0,A
USGS,08110100,2000-05-14,18.0,A
USGS,08110100,2000-05-15,13.0,A
USGS,08110100,2000-05-16,12.0,A
USGS,08110100,2000-05-17,10.0,A
USGS,08110100,2000-05-18,9.90,A
USGS,08110100,2000-05-19,8.70,A
USGS,08110100,2000-05-20,15.0,A
USGS,08110100,2000-05-21,62.0,A
USGS,08110100,2000-05-22,95.0,A
USGS,08110100,2000-05-23,27.0,A
USGS,08110100,2000-05-24,9.00,A
USGS,08110100,2000-05-25,5.00,A
USGS,08110100,2000-05-26,4.80,A
USGS,08110100,2000-05-27,8.40,A
USGS,08110100,2000-05-28,7.40,A
USGS,08110100,2000-05-29,6.70,A
USGS,08110100,2000-05-30,5.80,A
USGS,08110100,2000-05-31,5.40,A
USGS,08110100,2000-06-01,3.90,A
USGS,08110100,2000-06-02,3.60,A
USGS,08110100,2000-06-03,2.10,A
USGS,08110100,2000-06-04,1.10,A
USGS,08110100,2000-06-05,19.0,A
USGS,08110100,2000-06-06,2.10,A
USGS,08110100,2000-06-07,0.73,A
USGS,08110100,2000-06-08,0.36,A
USGS,08110100,2000-06-09,0.34,A
USGS,08110100,2000-06-10,2.60,A
USGS,08110100,2000-06-11,24.0,A
USGS,08110100,2000-06-12,38.0,A
USGS,08110100,2000-06-13,47.0,A
USGS,08110100,2000-06-14,50.0,A
USGS,08110100,2000-06-15,15.0,A
USGS,08110100,2000-06-16,5.80,A
USGS,08110100,2000-06-17,9.00,A
USGS,08110100,2000-06-18,10.0,A
USGS,08110100,2000-06-19,1.80,A
USGS,08110100,2000-06-20,1.20,A
USGS,08110100,2000-06-21,0.75,A
USGS,08110100,2000-06-22,0.34,A
USGS,08110100,2000-06-23,0.22,A
USGS,08110100,2000-06-24,0.15,A
USGS,08110100,2000-06-25,0.10,A
USGS,08110100,2000-06-26,0.06,A
USGS,08110100,2000-06-27,0.03,A
USGS,08110100,2000-06-28,0.00,A
USGS,08110100,2000-06-29,0.00,A
USGS,08110100,2000-06-30,0.00,A
USGS,08110100,2000-07-01,0.00,A
USGS,08110100,2000-07-02,0.00,A
USGS,08110100,2000-07-03,0.00,A
USGS,08110100,2000-07-04,0.00,A
USGS,08110100,2000-07-05,0.00,A
USGS,08110100,2000-07-06,0.00,A
USGS,08110100,2000-07-07,0.00,A
USGS,08110100,2000-07-08,0.00,A
USGS,08110100,2000-07-09,0.00,A
USGS,08110100,2000-07-10,0.00,A
USGS,08110100,2000-07-11,0.00,A
USGS,08110100,2000-07-12,0.00,A
USGS,08110100,2000-07-13,0.00,A
USGS,08110100,2000-07-14,0.00,A
USGS,08110100,2000-07-15,0.00,A
USGS,08110100,2000-07-16,0.00,A
USGS,08110100,2000-07-17,0.00,A
USGS,08110100,2000-07-18,0.00,A
USGS,08110100,2000-07-19,0.00,A
USGS,08110100,2000-07-20,0.00,A
USGS,08110100,2000-07-21,0.00,A
USGS,08110100,2000-07-22,0.00,A
USGS,08110100,2000-07-23,0.00,A
USGS,08110100,2000-07-24,0.00,A
USGS,08110100,2000-07-25,0.00,A
USGS,08110100,2000-07-26,0.00,A
USGS,08110100,2000-07-27,0.00,A
USGS,08110100,2000-07-28,0.00,A
USGS,08110100,2000-07-29,0.00,A
USGS,08110100,2000-07-30,0.00,A
USGS,08110100,2000-07-31,0.00,A
USGS,08110100,2000-08-01,0.00,A
USGS,08110100,2000-08-02,0.00,A
USGS,08110100,2000-08-03,0.00,A
USGS,08110100,2000-08-04,0.00,A
USGS,08110100,2000-08-05,0.00,A
USGS,08110100,2000-08-06,0.00,A
USGS,08110100,2000-08-07,0.00,A
USGS,08110100,2000-08-08,0.00,A
USGS,08110100,2000-08-09,0.00,A
USGS,08110100,2000-08-10,0.00,A
USGS,08110100,2000-08-11,0.00,A
USGS,08110100,2000-08-12,0.00,A
USGS,08110100,2000-08-13,0.00,A
USGS,08110100,2000-08-14,0.00,A
USGS,08110100,2000-08-15,0.00,A
USGS,08110100,2000-08-16,0.00,A
USGS,08110100,2000-08-17,0.00,A
USGS,08110100,2000-08-18,0.00,A
USGS,08110100,2000-08-19,0.00,A
USGS,08110100,2000-08-20,0.00,A
USGS,08110100,2000-08-21,0.00,A
USGS,08110100,2000-08-22,0.00,A
USGS,08110100,2000-08-23,0.00,A
USGS,08110100,2000-08-24,0.00,A
USGS,08110100,2000-08-25,0.00,A
USGS,08110100,2000-08-26,0.00,A
USGS,08110100,2000-08-27,0.00,A
USGS,08110100,2000-08-28,0.00,A
USGS,08110100,2000-08-29,0.00,A
USGS,08110100,2000-08-30,0.00,A
USGS,08110100,2000-08-31,0.00,A
USGS,08110100,2000-09-01,0.00,A
USGS,08110100,2000-09-02,0.00,A
USGS,08110100,2000-09-03,0.00,A
USGS,08110100,2000-09-04,0.00,A
USGS,08110100,2000-09-05,0.00,A
USGS,08110100,2000-09-06,0.00,A
USGS,08110100,2000-09-07,0.00,A
USGS,08110100,2000-09-08,0.00,A
USGS,08110100,2000-09-09,0.00,A
USGS,08110100,2000-09-10,0.00,A
USGS,08110100,2000-09-11,0.00,A
USGS,08110100,2000-09-12,0.00,A
USGS,08110100,2000-09-13,0.00,A
USGS,08110100,2000-09-14,0.00,A
USGS,08110100,2000-09-15,0.00,A
USGS,08110100,2000-09-16,0.00,A
USGS,08110100,2000-09-17,0.00,A
USGS,08110100,2000-09-18,0.00,A
USGS,08110100,2000-09-19,0.00,A
USGS,08110100,2000-09-20,0.00,A
USGS,08110100,2000-09-21,0.00,A
USGS,08110100,2000-09-22,0.00,A
USGS,08110100,2000-09-23,0.00,A
USGS,08110100,2000-09-24,0.00,A
USGS,08110100,2000-09-25,0.00,A
USGS,08110100,2000-09-26,0.00,A
USGS,08110100,2000-09-27,0.00,A
USGS,08110100,2000-09-28,0.00,A
USGS,08110100,2000-09-29,0.00,A
USGS,08110100,2000-09-30,0.00,A
USGS,08110100,2000-10-01,0.00,A
USGS,08110100,2000-10-02,0.00,A
USGS,08110100,2000-10-03,0.00,A
USGS,08110100,2000-10-04,0.00,A
USGS,08110100,2000-10-05,0.00,A
USGS,08110100,2000-10-06,0.00,A
USGS,08110100,2000-10-07,0.00,A
USGS,08110100,2000-10-08,0.00,A
USGS,08110100,2000-10-09,0.00,A
USGS,08110100,2000-10-10,0.00,A
USGS,08110100,2000-10-11,0.00,A
USGS,08110100,2000-10-12,0.00,A
USGS,08110100,2000-10-13,0.00,A
USGS,08110100,2000-10-14,0.00,A
USGS,08110100,2000-10-15,0.00,A
USGS,08110100,2000-10-16,0.00,A
USGS,08110100,2000-10-17,0.00,A
USGS,08110100,2000-10-18,0.00,A
USGS,08110100,2000-10-19,0.00,A
USGS,08110100,2000-10-20,0.00,A
USGS,08110100,2000-10-21,0.00,A
USGS,08110100,2000-10-22,0.00,A
USGS,08110100,2000-10-23,0.00,A
USGS,08110100,2000-10-24,2.10,A
USGS,08110100,2000-10-25,1.20,A
USGS,08110100,2000-10-26,0.62,A
USGS,08110100,2000-10-27,0.80,A
USGS,08110100,2000-10-28,0.40,A
USGS,08110100,2000-10-29,0.30,A
USGS,08110100,2000-10-30,0.22,A
USGS,08110100,2000-10-31,0.19,A
USGS,08110100,2000-11-01,0.30,A
USGS,08110100,2000-11-02,11.0,A
USGS,08110100,2000-11-03,170,A
USGS,08110100,2000-11-04,685,A
USGS,08110100,2000-11-05,460,A
USGS,08110100,2000-11-06,495,A
USGS,08110100,2000-11-07,335,A
USGS,08110100,2000-11-08,110,A
USGS,08110100,2000-11-09,54.0,A
USGS,08110100,2000-11-10,30.0,A
USGS,08110100,2000-11-11,18.0,A
USGS,08110100,2000-11-12,14.0,A
USGS,08110100,2000-11-13,31.0,A
USGS,08110100,2000-11-14,33.0,A
USGS,08110100,2000-11-15,12.0,A
USGS,08110100,2000-11-16,7.70,A
USGS,08110100,2000-11-17,6.20,A
USGS,08110100,2000-11-18,40.0,A
USGS,08110100,2000-11-19,340,A
USGS,08110100,2000-11-20,157,A
USGS,08110100,2000-11-21,48.0,A
USGS,08110100,2000-11-22,22.0,A
USGS,08110100,2000-11-23,14.0,A
USGS,08110100,2000-11-24,70.0,A
USGS,08110100,2000-11-25,53.0,A
USGS,08110100,2000-11-26,22.0,A
USGS,08110100,2000-11-27,13.0,A
USGS,08110100,2000-11-28,9.50,A
USGS,08110100,2000-11-29,7.90,A
USGS,08110100,2000-11-30,7.30,A
USGS,08110100,2000-12-01,6.20,A
USGS,08110100,2000-12-02,6.10,A
USGS,08110100,2000-12-03,6.20,A
USGS,08110100,2000-12-04,6.40,A
USGS,08110100,2000-12-05,6.10,A
USGS,08110100,2000-12-06,6.00,A
USGS,08110100,2000-12-07,6.10,A
USGS,08110100,2000-12-08,5.90,A
USGS,08110100,2000-12-09,5.80,A
USGS,08110100,2000-12-10,6.30,A
USGS,08110100,2000-12-11,6.30,A
USGS,08110100,2000-12-12,6.10,A
USGS,08110100,2000-12-13,84.0,A
USGS,08110100,2000-12-14,174,A
USGS,08110100,2000-12-15,114,A
USGS,08110100,2000-12-16,42.0,A
USGS,08110100,2000-12-17,23.0,A
USGS,08110100,2000-12-18,16.0,A
USGS,08110100,2000-12-19,11.0,A
USGS,08110100,2000-12-20,8.90,A
USGS,08110100,2000-12-21,7.30,A
USGS,08110100,2000-12-22,6.60,A
USGS,08110100,2000-12-23,6.20,A
USGS,08110100,2000-12-24,18.0,A
USGS,08110100,2000-12-25,447,A
USGS,08110100,2000-12-26,602,A
USGS,08110100,2000-12-27,743,A
USGS,08110100,2000-12-28,604,A
USGS,08110100,2000-12-29,172,A
USGS,08110100,2000-12-30,59.0,A
USGS,08110100,2000-12-31,43.0,A
USGS,08110100,2001-01-01,35.0,A
USGS,08110100,2001-01-02,28.0,A
USGS,08110100,2001-01-03,24.0,A
USGS,08110100,2001-01-04,22.0,A
USGS,08110100,2001-01-05,18.0,A
USGS,08110100,2001-01-06,16.0,A
USGS,08110100,2001-01-07,15.0,A
USGS,08110100,2001-01-08,14.0,A
USGS,08110100,2001-01-09,14.0,A
USGS,08110100,2001-01-10,32.0,A
USGS,08110100,2001-01-11,529,A
USGS,08110100,2001-01-12,288,A
USGS,08110100,2001-01-13,123,A
USGS,08110100,2001-01-14,69.0,A
USGS,08110100,2001-01-15,52.0,A
USGS,08110100,2001-01-16,42.0,A
USGS,08110100,2001-01-17,54.0,A
USGS,08110100,2001-01-18,255,A
USGS,08110100,2001-01-19,772,A
USGS,08110100,2001-01-20,574,A
USGS,08110100,2001-01-21,214,A
USGS,08110100,2001-01-22,86.0,A
USGS,08110100,2001-01-23,58.0,A
USGS,08110100,2001-01-24,54.0,A
USGS,08110100,2001-01-25,43.0,A
USGS,08110100,2001-01-26,38.0,A
USGS,08110100,2001-01-27,36.0,A
USGS,08110100,2001-01-28,29.0,A
USGS,08110100,2001-01-29,161,A
USGS,08110100,2001-01-30,353,A
USGS,08110100,2001-01-31,104,A
USGS,08110100,2001-02-01,53.0,A
USGS,08110100,2001-02-02,33.0,A
USGS,08110100,2001-02-03,25.0,A
USGS,08110100,2001-02-04,20.0,A
USGS,08110100,2001-02-05,16.0,A
USGS,08110100,2001-02-06,14.0,A
USGS,08110100,2001-02-07,13.0,A
USGS,08110100,2001-02-08,13.0,A
USGS,08110100,2001-02-09,12.0,A
USGS,08110100,2001-02-10,11.0,A
USGS,08110100,2001-02-11,10.0,A
USGS,08110100,2001-02-12,9.70,A
USGS,08110100,2001-02-13,8.90,A
USGS,08110100,2001-02-14,8.60,A
USGS,08110100,2001-02-15,9.10,A
USGS,08110100,2001-02-16,53.0,A
USGS,08110100,2001-02-17,177,A
USGS,08110100,2001-02-18,76.0,A
USGS,08110100,2001-02-19,39.0,A
USGS,08110100,2001-02-20,24.0,A
USGS,08110100,2001-02-21,17.0,A
USGS,08110100,2001-02-22,14.0,A
USGS,08110100,2001-02-23,12.0,A
USGS,08110100,2001-02-24,11.0,A
USGS,08110100,2001-02-25,9.10,A
USGS,08110100,2001-02-26,8.80,A
USGS,08110100,2001-02-27,8.50,A
USGS,08110100,2001-02-28,7.50,A
USGS,08110100,2001-03-01,6.80,A
USGS,08110100,2001-03-02,456,A
USGS,08110100,2001-03-03,1410,A
USGS,08110100,2001-03-04,1570,A
USGS,08110100,2001-03-05,819,A
USGS,08110100,2001-03-06,196,A
USGS,08110100,2001-03-07,72.0,A
USGS,08110100,2001-03-08,106,A
USGS,08110100,2001-03-09,717,A
USGS,08110100,2001-03-10,339,A
USGS,08110100,2001-03-11,175,A
USGS,08110100,2001-03-12,310,A
USGS,08110100,2001-03-13,378,A
USGS,08110100,2001-03-14,212,A
USGS,08110100,2001-03-15,837,A
USGS,08110100,2001-03-16,515,A
USGS,08110100,2001-03-17,179,A
USGS,08110100,2001-03-18,68.0,A
USGS,08110100,2001-03-19,50.0,A
USGS,08110100,2001-03-20,44.0,A
USGS,08110100,2001-03-21,35.0,A
USGS,08110100,2001-03-22,28.0,A
USGS,08110100,2001-03-23,23.0,A
USGS,08110100,2001-03-24,23.0,A
USGS,08110100,2001-03-25,20.0,A
USGS,08110100,2001-03-26,22.0,A
USGS,08110100,2001-03-27,31.0,A
USGS,08110100,2001-03-28,574,A
USGS,08110100,2001-03-29,607,A
USGS,08110100,2001-03-30,366,A
USGS,08110100,2001-03-31,167,A
USGS,08110100,2001-04-01,70.0,A
USGS,08110100,2001-04-02,47.0,A
USGS,08110100,2001-04-03,36.0,A
USGS,08110100,2001-04-04,30.0,A
USGS,08110100,2001-04-05,25.0,A
USGS,08110100,2001-04-06,23.0,A
USGS,08110100,2001-04-07,20.0,A
USGS,08110100,2001-04-08,16.0,A
USGS,08110100,2001-04-09,14.0,A
USGS,08110100,2001-04-10,13.0,A
USGS,08110100,2001-04-11,10.0,A
USGS,08110100,2001-04-12,8.20,A
USGS,08110100,2001-04-13,7.10,A
USGS,08110100,2001-04-14,6.40,A
USGS,08110100,2001-04-15,5.50,A
USGS,08110100,2001-04-16,5.30,A
USGS,08110100,2001-04-17,4.90,A
USGS,08110100,2001-04-18,4.10,A
USGS,08110100,2001-04-19,4.00,A
USGS,08110100,2001-04-20,3.80,A
USGS,08110100,2001-04-21,3.70,A
USGS,08110100,2001-04-22,3.00,A
USGS,08110100,2001-04-23,2.80,A
USGS,08110100,2001-04-24,2.50,A
USGS,08110100,2001-04-25,2.50,A
USGS,08110100,2001-04-26,2.30,A
USGS,08110100,2001-04-27,2.10,A
USGS,08110100,2001-04-28,2.00,A
USGS,08110100,2001-04-29,1.80,A
USGS,08110100,2001-04-30,1.80,A
USGS,08110100,2001-05-01,1.70,A
USGS,08110100,2001-05-02,1.70,A
USGS,08110100,2001-05-03,1.60,A
USGS,08110100,2001-05-04,1.70,A
USGS,08110100,2001-05-05,2.30,A
USGS,08110100,2001-05-06,4.40,A
USGS,08110100,2001-05-07,66.0,A
USGS,08110100,2001-05-08,76.0,A
USGS,08110100,2001-05-09,71.0,A
USGS,08110100,2001-05-10,42.0,A
USGS,08110100,2001-05-11,20.0,A
USGS,08110100,2001-05-12,11.0,A
USGS,08110100,2001-05-13,7.10,A
USGS,08110100,2001-05-14,11.0,A
USGS,08110100,2001-05-15,9.50,A
USGS,08110100,2001-05-16,8.40,A
USGS,08110100,2001-05-17,5.30,A
USGS,08110100,2001-05-18,3.40,A
USGS,08110100,2001-05-19,2.80,A
USGS,08110100,2001-05-20,2.50,A
USGS,08110100,2001-05-21,3.00,A
USGS,08110100,2001-05-22,3.50,A
USGS,08110100,2001-05-23,3.90,A
USGS,08110100,2001-05-24,3.20,A
USGS,08110100,2001-05-25,3.50,A
USGS,08110100,2001-05-26,3.40,A
USGS,08110100,2001-05-27,16.0,A
USGS,08110100,2001-05-28,8.30,A
USGS,08110100,2001-05-29,3.30,A
USGS,08110100,2001-05-30,1.90,A
USGS,08110100,2001-05-31,1.70,A
USGS,08110100,2001-06-01,1.90,A
USGS,08110100,2001-06-02,1.50,A
USGS,08110100,2001-06-03,1.30,A
USGS,08110100,2001-06-04,1.10,A
USGS,08110100,2001-06-05,1.10,A
USGS,08110100,2001-06-06,0.81,A
USGS,08110100,2001-06-07,0.97,A
USGS,08110100,2001-06-08,4.60,A
USGS,08110100,2001-06-09,8.20,A
USGS,08110100,2001-06-10,6.00,A
USGS,08110100,2001-06-11,8.30,A
USGS,08110100,2001-06-12,6.70,A
USGS,08110100,2001-06-13,3.00,A
USGS,08110100,2001-06-14,1.90,A
USGS,08110100,2001-06-15,30.0,A
USGS,08110100,2001-06-16,11.0,A
USGS,08110100,2001-06-17,5.20,A
USGS,08110100,2001-06-18,2.20,A
USGS,08110100,2001-06-19,3.10,A
USGS,08110100,2001-06-20,2.10,A
USGS,08110100,2001-06-21,1.40,A
USGS,08110100,2001-06-22,4.00,A
USGS,08110100,2001-06-23,4.60,A
USGS,08110100,2001-06-24,2.90,A
USGS,08110100,2001-06-25,1.10,A
USGS,08110100,2001-06-26,0.86,A
USGS,08110100,2001-06-27,0.56,A
USGS,08110100,2001-06-28,0.52,A
USGS,08110100,2001-06-29,0.38,A
USGS,08110100,2001-06-30,0.19,A
USGS,08110100,2001-07-01,0.22,A
USGS,08110100,2001-07-02,0.25,A
USGS,08110100,2001-07-03,0.24,A
USGS,08110100,2001-07-04,0.18,A
USGS,08110100,2001-07-05,0.32,A
USGS,08110100,2001-07-06,0.63,A
USGS,08110100,2001-07-07,0.88,A
USGS,08110100,2001-07-08,0.50,A
USGS,08110100,2001-07-09,0.30,A
USGS,08110100,2001-07-10,0.18,A
USGS,08110100,2001-07-11,0.13,A
USGS,08110100,2001-07-12,0.09,A
USGS,08110100,2001-07-13,0.16,A
USGS,08110100,2001-07-14,0.38,A
USGS,08110100,2001-07-15,0.38,A
USGS,08110100,2001-07-16,0.39,A
USGS,08110100,2001-07-17,0.36,A
USGS,08110100,2001-07-18,0.34,A
USGS,08110100,2001-07-19,0.34,A
USGS,08110100,2001-07-20,0.30,A
USGS,08110100,2001-07-21,0.27,A
USGS,08110100,2001-07-22,0.25,A
USGS,08110100,2001-07-23,0.19,A
USGS,08110100,2001-07-24,0.08,A
USGS,08110100,2001-07-25,0.16,A
USGS,08110100,2001-07-26,0.27,A
USGS,08110100,2001-07-27,0.44,A
USGS,08110100,2001-07-28,0.37,A
USGS,08110100,2001-07-29,0.19,A
USGS,08110100,2001-07-30,0.07,A
USGS,08110100,2001-07-31,0.02,A
USGS,08110100,2001-08-01,0.00,A
USGS,08110100,2001-08-02,0.00,A
USGS,08110100,2001-08-03,0.00,A
USGS,08110100,2001-08-04,0.00,A
USGS,08110100,2001-08-05,0.00,A
USGS,08110100,2001-08-06,0.00,A
USGS,08110100,2001-08-07,0.00,A
USGS,08110100,2001-08-08,0.00,A
USGS,08110100,2001-08-09,0.00,A
USGS,08110100,2001-08-10,0.00,A
USGS,08110100,2001-08-11,0.00,A
USGS,08110100,2001-08-12,0.00,A
USGS,08110100,2001-08-13,0.00,A
USGS,08110100,2001-08-14,0.00,A
USGS,08110100,2001-08-15,0.00,A
USGS,08110100,2001-08-16,0.00,A
USGS,08110100,2001-08-17,0.00,A
USGS,08110100,2001-08-18,0.00,A
USGS,08110100,2001-08-19,0.00,A
USGS,08110100,2001-08-20,0.00,A
USGS,08110100,2001-08-21,0.00,A
USGS,08110100,2001-08-22,0.00,A
USGS,08110100,2001-08-23,0.00,A
USGS,08110100,2001-08-24,0.00,A
USGS,08110100,2001-08-25,0.00,A
USGS,08110100,2001-08-26,0.00,A
USGS,08110100,2001-08-27,0.00,A
USGS,08110100,2001-08-28,0.15,A
USGS,08110100,2001-08-29,20.0,A
USGS,08110100,2001-08-30,7.90,A
USGS,08110100,2001-08-31,201,A
USGS,08110100,2001-09-01,379,A
USGS,08110100,2001-09-02,59.0,A
USGS,08110100,2001-09-03,16.0,A
USGS,08110100,2001-09-04,6.70,A
USGS,08110100,2001-09-05,302,A
USGS,08110100,2001-09-06,563,A
USGS,08110100,2001-09-07,74.0,A
USGS,08110100,2001-09-08,21.0,A
USGS,08110100,2001-09-09,1030,A
USGS,08110100,2001-09-10,2130,A
USGS,08110100,2001-09-11,838,A
USGS,08110100,2001-09-12,86.0,A
USGS,08110100,2001-09-13,47.0,A
USGS,08110100,2001-09-14,29.0,A
USGS,08110100,2001-09-15,19.0,A
USGS,08110100,2001-09-16,15.0,A
USGS,08110100,2001-09-17,12.0,A
USGS,08110100,2001-09-18,9.60,A
USGS,08110100,2001-09-19,8.00,A
USGS,08110100,2001-09-20,6.90,A
USGS,08110100,2001-09-21,4.70,A
USGS,08110100,2001-09-22,3.40,A
USGS,08110100,2001-09-23,3.00,A
USGS,08110100,2001-09-24,2.60,A
USGS,08110100,2001-09-25,2.50,A
USGS,08110100,2001-09-26,2.30,A
USGS,08110100,2001-09-27,3.10,A
USGS,08110100,2001-09-28,4.60,A
USGS,08110100,2001-09-29,4.80,A
USGS,08110100,2001-09-30,3.00,A
USGS,08110100,2001-10-01,2.93,A
USGS,08110100,2001-10-02,2.86,A
USGS,08110100,2001-10-03,2.16,A
USGS,08110100,2001-10-04,1.08,A
USGS,08110100,2001-10-05,313,A
USGS,08110100,2001-10-06,1240,A
USGS,08110100,2001-10-07,66.0,A
USGS,08110100,2001-10-08,13.7,A
USGS,08110100,2001-10-09,6.17,A
USGS,08110100,2001-10-10,4.14,A
USGS,08110100,2001-10-11,39.3,A
USGS,08110100,2001-10-12,142,A
USGS,08110100,2001-10-13,477,A
USGS,08110100,2001-10-14,395,A
USGS,08110100,2001-10-15,41.1,A
USGS,08110100,2001-10-16,14.7,A
USGS,08110100,2001-10-17,7.00,A
USGS,08110100,2001-10-18,4.64,A
USGS,08110100,2001-10-19,3.33,A
USGS,08110100,2001-10-20,2.65,A
USGS,08110100,2001-10-21,2.23,A
USGS,08110100,2001-10-22,1.94,A
USGS,08110100,2001-10-23,1.82,A
USGS,08110100,2001-10-24,1.69,A
USGS,08110100,2001-10-25,1.57,A
USGS,08110100,2001-10-26,1.38,A
USGS,08110100,2001-10-27,1.27,A
USGS,08110100,2001-10-28,1.19,A
USGS,08110100,2001-10-29,0.94,A
USGS,08110100,2001-10-30,0.80,A
USGS,08110100,2001-10-31,0.76,A
USGS,08110100,2001-11-01,0.91,A
