date,datatype,station,value,fl_m,fl_q,fl_so,fl_t,units
2014-03-27T00:00:00,PRCP,GHCND:US1TXBZS088,0,T,,N,,mm_tenths
2014-03-28T00:00:00,PRCP,GHCND:US1TXBZS088,13,,,N,,mm_tenths
2014-03-29T00:00:00,PRCP,GHCND:US1TXBZS088,25,,,N,,mm_tenths
2014-03-30T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-03-31T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-04-01T00:00:00,PRCP,GHCND:US1TXBZS088,0,T,,N,,mm_tenths
2014-04-02T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-04-03T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-04-04T00:00:00,PRCP,GHCND:US1TXBZS088,152,,,N,,mm_tenths
2014-04-05T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-04-06T00:00:00,PRCP,GHCND:US1TXBZS088,10,,,N,,mm_tenths
2014-04-07T00:00:00,PRCP,GHCND:US1TXBZS088,20,,,N,,mm_tenths
2014-04-08T00:00:00,PRCP,GHCND:US1TXBZS088,8,,,N,,mm_tenths
2014-04-09T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-04-10T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-04-11T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-04-12T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-04-13T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-04-14T00:00:00,PRCP,GHCND:US1TXBZS088,33,,,N,,mm_tenths
2014-04-15T00:00:00,PRCP,GHCND:US1TXBZS088,135,,,N,,mm_tenths
2014-04-16T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-04-17T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-04-18T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-04-19T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-04-20T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-04-21T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-04-22T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-04-23T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-04-24T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-04-25T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-04-26T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-04-27T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-04-28T00:00:00,PRCP,GHCND:US1TXBZS088,0,T,,N,,mm_tenths
2014-04-29T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-04-30T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-05-01T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-05-02T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-05-03T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-05-04T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-05-05T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-05-06T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-05-07T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-05-08T00:00:00,PRCP,GHCND:US1TXBZS088,5,,,N,,mm_tenths
2014-05-09T00:00:00,PRCP,GHCND:US1TXBZS088,74,,,N,,mm_tenths
2014-05-10T00:00:00,PRCP,GHCND:US1TXBZS088,3,,,N,,mm_tenths
2014-05-11T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-05-12T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-05-13T00:00:00,PRCP,GHCND:US1TXBZS088,1077,,,N,,mm_tenths
2014-05-14T00:00:00,PRCP,GHCND:US1TXBZS088,69,,,N,,mm_tenths
2014-05-15T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-05-16T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-05-17T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-05-18T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-05-19T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-05-20T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-05-21T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-05-22T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-05-23T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-05-24T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-05-25T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-05-26T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-05-27T00:00:00,PRCP,GHCND:US1TXBZS088,490,,,N,,mm_tenths
2014-05-28T00:00:00,PRCP,GHCND:US1TXBZS088,358,,,N,,mm_tenths
2014-05-29T00:00:00,PRCP,GHCND:US1TXBZS088,3,,,N,,mm_tenths
2014-05-30T00:00:00,PRCP,GHCND:US1TXBZS088,3,,,N,,mm_tenths
2014-05-31T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-06-01T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-06-02T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-06-03T00:00:00,PRCP,GHCND:US1TXBZS088,0,T,,N,,mm_tenths
2014-06-04T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-06-05T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-06-06T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-06-07T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-06-08T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-06-09T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-06-10T00:00:00,PRCP,GHCND:US1TXBZS088,241,,,N,,mm_tenths
2014-06-11T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-06-12T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-06-13T00:00:00,PRCP,GHCND:US1TXBZS088,15,,,N,,mm_tenths
2014-06-14T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-06-15T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-06-16T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-06-17T00:00:00,PRCP,GHCND:US1TXBZS088,0,T,,N,,mm_tenths
2014-06-18T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-06-19T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-06-20T00:00:00,PRCP,GHCND:US1TXBZS088,0,T,,N,,mm_tenths
2014-06-21T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-06-22T00:00:00,PRCP,GHCND:US1TXBZS088,5,,,N,,mm_tenths
2014-06-23T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-06-24T00:00:00,PRCP,GHCND:US1TXBZS088,0,T,,N,,mm_tenths
2014-06-25T00:00:00,PRCP,GHCND:US1TXBZS088,0,T,,N,,mm_tenths
2014-06-26T00:00:00,PRCP,GHCND:US1TXBZS088,584,,,N,,mm_tenths
2014-06-27T00:00:00,PRCP,GHCND:US1TXBZS088,8,,,N,,mm_tenths
2014-06-28T00:00:00,PRCP,GHCND:US1TXBZS088,0,T,,N,,mm_tenths
2014-06-29T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-06-30T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-07-01T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-07-02T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-07-03T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-07-04T00:00:00,PRCP,GHCND:US1TXBZS088,28,,,N,,mm_tenths
2014-07-05T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-07-06T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-07-07T00:00:00,PRCP,GHCND:US1TXBZS088,5,,,N,,mm_tenths
2014-07-08T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-07-09T00:00:00,PRCP,GHCND:US1TXBZS088,0,T,,N,,mm_tenths
2014-07-10T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-07-11T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-07-12T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-07-13T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-07-14T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-07-15T00:00:00,PRCP,GHCND:US1TXBZS088,0,T,,N,,mm_tenths
2014-07-16T00:00:00,PRCP,GHCND:US1TXBZS088,132,,,N,,mm_tenths
2014-07-17T00:00:00,PRCP,GHCND:US1TXBZS088,236,,,N,,mm_tenths
2014-07-18T00:00:00,PRCP,GHCND:US1TXBZS088,1227,,,N,,mm_tenths
2014-07-19T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-07-20T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-07-21T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-07-22T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-07-23T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-07-24T00:00:00,PRCP,GHCND:US1TXBZS088,3,,,N,,mm_tenths
2014-07-25T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-07-26T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-07-27T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-07-28T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-07-29T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-07-30T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-07-31T00:00:00,PRCP,GHCND:US1TXBZS088,3,,,N,,mm_tenths
2014-08-01T00:00:00,PRCP,GHCND:US1TXBZS088,173,,,N,,mm_tenths
2014-08-02T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-08-03T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-08-04T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-08-05T00:00:00,PRCP,GHCND:US1TXBZS088,48,,,N,,mm_tenths
2014-08-06T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-08-07T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-08-08T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-08-09T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-08-10T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-08-11T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-08-12T00:00:00,PRCP,GHCND:US1TXBZS088,56,,,N,,mm_tenths
2014-08-13T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-08-14T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-08-15T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-08-16T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-08-17T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-08-18T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-08-19T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-08-20T00:00:00,PRCP,GHCND:US1TXBZS088,18,,,N,,mm_tenths
2014-08-21T00:00:00,PRCP,GHCND:US1TXBZS088,13,,,N,,mm_tenths
2014-08-22T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-08-23T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-08-24T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-08-25T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-08-26T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-08-27T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-08-28T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-08-29T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-08-30T00:00:00,PRCP,GHCND:US1TXBZS088,36,,,N,,mm_tenths
2014-08-31T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-09-01T00:00:00,PRCP,GHCND:US1TXBZS088,0,T,,N,,mm_tenths
2014-09-02T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-09-03T00:00:00,PRCP,GHCND:US1TXBZS088,3,,,N,,mm_tenths
2014-09-04T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-09-05T00:00:00,PRCP,GHCND:US1TXBZS088,8,,,N,,mm_tenths
2014-09-06T00:00:00,PRCP,GHCND:US1TXBZS088,0,T,,N,,mm_tenths
2014-09-07T00:00:00,PRCP,GHCND:US1TXBZS088,64,,,N,,mm_tenths
2014-09-08T00:00:00,PRCP,GHCND:US1TXBZS088,5,,,N,,mm_tenths
2014-09-09T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-09-10T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-09-11T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-09-12T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-09-13T00:00:00,PRCP,GHCND:US1TXBZS088,381,,,N,,mm_tenths
2014-09-14T00:00:00,PRCP,GHCND:US1TXBZS088,3,,,N,,mm_tenths
2014-09-15T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-09-16T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-09-17T00:00:00,PRCP,GHCND:US1TXBZS088,23,,,N,,mm_tenths
2014-09-18T00:00:00,PRCP,GHCND:US1TXBZS088,104,,,N,,mm_tenths
2014-09-19T00:00:00,PRCP,GHCND:US1TXBZS088,18,,,N,,mm_tenths
2014-09-20T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-09-21T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-09-22T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-09-23T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-09-24T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-09-25T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-09-26T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-09-27T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-09-28T00:00:00,PRCP,GHCND:US1TXBZS088,3,,,N,,mm_tenths
2014-09-29T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-09-30T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-10-01T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-10-02T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-10-03T00:00:00,PRCP,GHCND:US1TXBZS088,318,,,N,,mm_tenths
2014-10-04T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-10-05T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-10-06T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-10-07T00:00:00,PRCP,GHCND:US1TXBZS088,25,,,N,,mm_tenths
2014-10-08T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-10-10T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-10-11T00:00:00,PRCP,GHCND:US1TXBZS088,81,,,N,,mm_tenths
2014-10-12T00:00:00,PRCP,GHCND:US1TXBZS088,41,,,N,,mm_tenths
2014-10-13T00:00:00,PRCP,GHCND:US1TXBZS088,15,,,N,,mm_tenths
2014-10-14T00:00:00,PRCP,GHCND:US1TXBZS088,445,,,N,,mm_tenths
2014-10-15T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-10-16T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-10-17T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-10-18T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-10-19T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-10-20T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-10-21T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-10-22T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-10-23T00:00:00,PRCP,GHCND:US1TXBZS088,3,,,N,,mm_tenths
2014-10-24T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-10-25T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-10-26T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-10-27T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-10-28T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-10-29T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-10-30T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-10-31T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-11-01T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-11-02T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-11-03T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-11-04T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-11-05T00:00:00,PRCP,GHCND:US1TXBZS088,340,,,N,,mm_tenths
2014-11-06T00:00:00,PRCP,GHCND:US1TXBZS088,351,,,N,,mm_tenths
2014-11-07T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-11-08T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-11-09T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-11-10T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-11-11T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-11-12T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-11-13T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-11-14T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-11-15T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-11-16T00:00:00,PRCP,GHCND:US1TXBZS088,13,,,N,,mm_tenths
2014-11-17T00:00:00,PRCP,GHCND:US1TXBZS088,3,,,N,,mm_tenths
2014-11-18T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-11-19T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-11-20T00:00:00,PRCP,GHCND:US1TXBZS088,0,T,,N,,mm_tenths
2014-11-21T00:00:00,PRCP,GHCND:US1TXBZS088,28,,,N,,mm_tenths
2014-11-22T00:00:00,PRCP,GHCND:US1TXBZS088,8,,,N,,mm_tenths
2014-11-23T00:00:00,PRCP,GHCND:US1TXBZS088,363,,,N,,mm_tenths
2014-11-24T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-11-25T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-11-26T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-11-27T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-11-28T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-11-29T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-11-30T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-12-01T00:00:00,PRCP,GHCND:US1TXBZS088,0,T,,N,,mm_tenths
2014-12-02T00:00:00,PRCP,GHCND:US1TXBZS088,3,,,N,,mm_tenths
2014-12-03T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-12-04T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-12-05T00:00:00,PRCP,GHCND:US1TXBZS088,8,,,N,,mm_tenths
2014-12-06T00:00:00,PRCP,GHCND:US1TXBZS088,0,T,,N,,mm_tenths
2014-12-07T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-12-08T00:00:00,PRCP,GHCND:US1TXBZS088,0,T,,N,,mm_tenths
2014-12-09T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-12-10T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-12-11T00:00:00,PRCP,GHCND:US1TXBZS088,13,,,N,,mm_tenths
2014-12-12T00:00:00,PRCP,GHCND:US1TXBZS088,36,,,N,,mm_tenths
2014-12-13T00:00:00,PRCP,GHCND:US1TXBZS088,0,T,,N,,mm_tenths
2014-12-14T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-12-18T00:00:00,PRCP,GHCND:US1TXBZS088,13,,,N,,mm_tenths
2014-12-19T00:00:00,PRCP,GHCND:US1TXBZS088,310,,,N,,mm_tenths
2014-12-20T00:00:00,PRCP,GHCND:US1TXBZS088,81,,,N,,mm_tenths
2014-12-21T00:00:00,PRCP,GHCND:US1TXBZS088,3,,,N,,mm_tenths
2014-12-22T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-12-23T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-12-24T00:00:00,PRCP,GHCND:US1TXBZS088,0,T,,N,,mm_tenths
2014-12-25T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2014-12-26T00:00:00,PRCP,GHCND:US1TXBZS088,0,T,,N,,mm_tenths
2014-12-27T00:00:00,PRCP,GHCND:US1TXBZS088,56,,,N,,mm_tenths
2014-12-28T00:00:00,PRCP,GHCND:US1TXBZS088,117,,,N,,mm_tenths
2014-12-29T00:00:00,PRCP,GHCND:US1TXBZS088,66,,,N,,mm_tenths
2014-12-30T00:00:00,PRCP,GHCND:US1TXBZS088,0,T,,N,,mm_tenths
2014-12-31T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2015-01-01T00:00:00,PRCP,GHCND:US1TXBZS088,211,,,N,,mm_tenths
2015-01-02T00:00:00,PRCP,GHCND:US1TXBZS088,69,,,N,,mm_tenths
2015-01-03T00:00:00,PRCP,GHCND:US1TXBZS088,290,,,N,,mm_tenths
2015-01-04T00:00:00,PRCP,GHCND:US1TXBZS088,0,T,,N,,mm_tenths
2015-01-05T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2015-01-06T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2015-01-07T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2015-01-08T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2015-01-09T00:00:00,PRCP,GHCND:US1TXBZS088,33,,,N,,mm_tenths
2015-01-10T00:00:00,PRCP,GHCND:US1TXBZS088,13,,,N,,mm_tenths
2015-01-11T00:00:00,PRCP,GHCND:US1TXBZS088,775,,,N,,mm_tenths
2015-01-12T00:00:00,PRCP,GHCND:US1TXBZS088,8,,,N,,mm_tenths
2015-01-13T00:00:00,PRCP,GHCND:US1TXBZS088,0,T,,N,,mm_tenths
2015-01-14T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2015-01-15T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2015-01-16T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2015-01-17T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2015-01-18T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2015-01-19T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2015-01-20T00:00:00,PRCP,GHCND:US1TXBZS088,0,T,,N,,mm_tenths
2015-01-21T00:00:00,PRCP,GHCND:US1TXBZS088,3,,,N,,mm_tenths
2015-01-22T00:00:00,PRCP,GHCND:US1TXBZS088,234,,,N,,mm_tenths
2015-01-23T00:00:00,PRCP,GHCND:US1TXBZS088,475,,,N,,mm_tenths
2015-01-24T00:00:00,PRCP,GHCND:US1TXBZS088,36,,,N,,mm_tenths
2015-01-25T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2015-01-26T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
2015-01-27T00:00:00,PRCP,GHCND:US1TXBZS088,0,,,N,,mm_tenths
