date,datatype,station,value,fl_m,fl_q,fl_so,fl_t,units
2010-05-04T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-05-05T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-05-06T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-05-07T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-05-08T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-05-09T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-05-10T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-05-11T00:00:00,PRCP,GHCND:USW00003904,0,T,,0,2400,mm_tenths
2010-05-12T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-05-13T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-05-14T00:00:00,PRCP,GHCND:USW00003904,264,,,0,2400,mm_tenths
2010-05-15T00:00:00,PRCP,GHCND:USW00003904,213,,,0,2400,mm_tenths
2010-05-16T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-05-17T00:00:00,PRCP,GHCND:USW00003904,30,,,0,2400,mm_tenths
2010-05-18T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-05-19T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-05-20T00:00:00,PRCP,GHCND:USW00003904,0,T,,0,2400,mm_tenths
2010-05-21T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-05-22T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-05-23T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-05-24T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-05-25T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-05-26T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-05-27T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-05-28T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-05-29T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-05-30T00:00:00,PRCP,GHCND:USW00003904,0,T,,0,2400,mm_tenths
2010-05-31T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-06-01T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-06-02T00:00:00,PRCP,GHCND:USW00003904,142,,,0,2400,mm_tenths
2010-06-03T00:00:00,PRCP,GHCND:USW00003904,208,,,0,2400,mm_tenths
2010-06-04T00:00:00,PRCP,GHCND:USW00003904,0,T,,0,2400,mm_tenths
2010-06-05T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-06-06T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-06-07T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-06-08T00:00:00,PRCP,GHCND:USW00003904,61,,,0,2400,mm_tenths
2010-06-09T00:00:00,PRCP,GHCND:USW00003904,1085,,,0,2400,mm_tenths
2010-06-10T00:00:00,PRCP,GHCND:USW00003904,0,T,,0,2400,mm_tenths
2010-06-11T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-06-12T00:00:00,PRCP,GHCND:USW00003904,0,T,,0,2400,mm_tenths
2010-06-13T00:00:00,PRCP,GHCND:USW00003904,0,T,,0,2400,mm_tenths
2010-06-14T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-06-15T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-06-16T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-06-17T00:00:00,PRCP,GHCND:USW00003904,0,T,,0,2400,mm_tenths
2010-06-18T00:00:00,PRCP,GHCND:USW00003904,0,T,,0,2400,mm_tenths
2010-06-19T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-06-20T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-06-21T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-06-22T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-06-23T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-06-24T00:00:00,PRCP,GHCND:USW00003904,353,,,0,2400,mm_tenths
2010-06-25T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-06-26T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-06-27T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-06-28T00:00:00,PRCP,GHCND:USW00003904,3,,,0,2400,mm_tenths
2010-06-29T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-06-30T00:00:00,PRCP,GHCND:USW00003904,0,T,,0,2400,mm_tenths
2010-07-01T00:00:00,PRCP,GHCND:USW00003904,41,,,0,2400,mm_tenths
2010-07-02T00:00:00,PRCP,GHCND:USW00003904,208,,,0,2400,mm_tenths
2010-07-03T00:00:00,PRCP,GHCND:USW00003904,0,T,,0,2400,mm_tenths
2010-07-04T00:00:00,PRCP,GHCND:USW00003904,0,T,,0,2400,mm_tenths
2010-07-05T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-07-06T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-07-07T00:00:00,PRCP,GHCND:USW00003904,0,T,,0,2400,mm_tenths
2010-07-08T00:00:00,PRCP,GHCND:USW00003904,5,,,0,2400,mm_tenths
2010-07-09T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-07-10T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-07-11T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-07-12T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-07-13T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-07-14T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-07-15T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-07-16T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-07-17T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-07-18T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-07-19T00:00:00,PRCP,GHCND:USW00003904,0,T,,0,2400,mm_tenths
2010-07-20T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-07-21T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-07-22T00:00:00,PRCP,GHCND:USW00003904,0,T,,0,2400,mm_tenths
2010-07-23T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-07-24T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-07-25T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-07-26T00:00:00,PRCP,GHCND:USW00003904,3,,,0,2400,mm_tenths
2010-07-27T00:00:00,PRCP,GHCND:USW00003904,3,,,0,2400,mm_tenths
2010-07-28T00:00:00,PRCP,GHCND:USW00003904,53,,,0,2400,mm_tenths
2010-07-29T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-07-30T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-07-31T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-08-01T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-08-02T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-08-03T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-08-04T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-08-05T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-08-06T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-08-07T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-08-08T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-08-09T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-08-10T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-08-11T00:00:00,PRCP,GHCND:USW00003904,38,,,0,2400,mm_tenths
2010-08-12T00:00:00,PRCP,GHCND:USW00003904,0,T,,0,2400,mm_tenths
2010-08-13T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-08-14T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-08-15T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-08-16T00:00:00,PRCP,GHCND:USW00003904,33,,,0,2400,mm_tenths
2010-08-17T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-08-18T00:00:00,PRCP,GHCND:USW00003904,0,T,,0,2400,mm_tenths
2010-08-19T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-08-20T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-08-21T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-08-22T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-08-23T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-08-24T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-08-25T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-08-26T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-08-27T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-08-28T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-08-29T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-08-30T00:00:00,PRCP,GHCND:USW00003904,13,,,0,2400,mm_tenths
2010-08-31T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-09-01T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-09-02T00:00:00,PRCP,GHCND:USW00003904,74,,,0,2400,mm_tenths
2010-09-03T00:00:00,PRCP,GHCND:USW00003904,15,,,0,2400,mm_tenths
2010-09-04T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-09-05T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-09-06T00:00:00,PRCP,GHCND:USW00003904,25,,,0,2400,mm_tenths
2010-09-07T00:00:00,PRCP,GHCND:USW00003904,551,,,0,2400,mm_tenths
2010-09-08T00:00:00,PRCP,GHCND:USW00003904,132,,,0,2400,mm_tenths
2010-09-09T00:00:00,PRCP,GHCND:USW00003904,114,,,0,2400,mm_tenths
2010-09-10T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-09-11T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-09-12T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-09-13T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-09-14T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-09-15T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-09-16T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-09-17T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-09-18T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-09-19T00:00:00,PRCP,GHCND:USW00003904,46,,,0,2400,mm_tenths
2010-09-20T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-09-21T00:00:00,PRCP,GHCND:USW00003904,0,T,,0,2400,mm_tenths
2010-09-22T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-09-23T00:00:00,PRCP,GHCND:USW00003904,3,,,0,2400,mm_tenths
2010-09-24T00:00:00,PRCP,GHCND:USW00003904,475,,,0,2400,mm_tenths
2010-09-25T00:00:00,PRCP,GHCND:USW00003904,41,,,0,2400,mm_tenths
2010-09-26T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-09-27T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-09-28T00:00:00,PRCP,GHCND:USW00003904,0,T,,0,2400,mm_tenths
2010-09-29T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-09-30T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-10-01T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-10-02T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-10-03T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-10-04T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-10-05T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-10-06T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-10-07T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-10-08T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-10-09T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-10-10T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-10-11T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-10-12T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-10-13T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-10-14T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-10-15T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-10-16T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-10-17T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-10-18T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-10-19T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-10-20T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-10-21T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-10-22T00:00:00,PRCP,GHCND:USW00003904,0,T,,0,2400,mm_tenths
2010-10-23T00:00:00,PRCP,GHCND:USW00003904,0,T,,0,2400,mm_tenths
2010-10-24T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-10-25T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-10-26T00:00:00,PRCP,GHCND:USW00003904,0,T,,0,2400,mm_tenths
2010-10-27T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-10-28T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-10-29T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-10-30T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-10-31T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-11-01T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
2010-11-02T00:00:00,PRCP,GHCND:USW00003904,64,,,0,2400,mm_tenths
2010-11-03T00:00:00,PRCP,GHCND:USW00003904,5,,,0,2400,mm_tenths
2010-11-04T00:00:00,PRCP,GHCND:USW00003904,0,,,0,2400,mm_tenths
